collection_id	language	work_id	title	author	author_id	source_id	cts_work_urn	canonical_text_id	edition_id	edition_label	source_path	cts_edition_urn	file_role	file_status	source_hash	size_bytes	artifact_count	segment_count	token_count	adapters	artifact_paths	source_witness_count	source_witness_collections
opengreekandlatin_latin	lat	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:stoa0367.stoa001	Sacrorum Fastorum Libri XII	Ambrogio Novidio Fracco	urn:cts:latinLit:stoa0367	stoa0367.stoa001	urn:cts:latinLit:stoa0367.stoa001	urn:ctsv2:lat:sacrorum-fastorum-libri-xii-in-hoc-mense	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:stoa0367.stoa001.ogl-lat1	Sacrorum Fastorum Libri XII	/home/nixos/opengreekandlatin/Latin/data/stoa0367/stoa001/stoa0367.stoa001.ogl-lat1.xml	urn:cts:latinLit:stoa0367.stoa001.ogl-lat1	opengreekandlatin_tei	text		548411	1	359	67569	opengreekandlatin_latin_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_latin/langnet/urn_cts_latinLit_stoa0367/stoa0367.stoa001/urn_langnet_ogl_opengreekandlatin_latin_urn_cts_latinLit_stoa0367.stoa001.ogl-lat1.duckdb	1	opengreekandlatin_latin
opengreekandlatin_latin	lat	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi2003.phi004	Appendicula.	Apicius	urn:cts:latinLit:phi2003	phi2003.phi004	urn:cts:latinLit:phi2003.phi004	urn:ctsv2:lat:appendicula-athenaeus-xii-516c	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi2003.phi004.opp-lat1	Appendicula.	/home/nixos/opengreekandlatin/Latin/data/phi2003/phi004/phi2003.phi004.opp-lat1.xml	urn:cts:latinLit:phi2003.phi004.opp-lat1	opengreekandlatin_tei	text		40843	1	35	2420	opengreekandlatin_latin_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_latin/langnet/urn_cts_latinLit_phi2003/phi2003.phi004/urn_langnet_ogl_opengreekandlatin_latin_urn_cts_latinLit_phi2003.phi004.opp-lat1.duckdb	1	opengreekandlatin_latin
opengreekandlatin_latin	lat	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi2003.phi002	Brevis Ciborum. Excerpta.	Apicius	urn:cts:latinLit:phi2003	phi2003.phi002	urn:cts:latinLit:phi2003.phi002	urn:ctsv2:lat:brevis-ciborum-excerpta-caccabinam-minorem-olera	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi2003.phi002.opp-lat2	Brevis Ciborum. Excerpta.	/home/nixos/opengreekandlatin/Latin/data/phi2003/phi002/phi2003.phi002.opp-lat2.xml	urn:cts:latinLit:phi2003.phi002.opp-lat2	opengreekandlatin_tei	text		19216	1	32	1107	opengreekandlatin_latin_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_latin/langnet/urn_cts_latinLit_phi2003/phi2003.phi002/urn_langnet_ogl_opengreekandlatin_latin_urn_cts_latinLit_phi2003.phi002.opp-lat2.duckdb	1	opengreekandlatin_latin
opengreekandlatin_latin	lat	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi2003.phi003	Brevis Pimentorum. Excerpta.	Apicius	urn:cts:latinLit:phi2003	phi2003.phi003	urn:cts:latinLit:phi2003.phi003	urn:ctsv2:lat:brevis-pimentorum-excerpta-breuis-pimentorum-que	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi2003.phi003.opp-lat2	Brevis Pimentorum. Excerpta.	/home/nixos/opengreekandlatin/Latin/data/phi2003/phi003/phi2003.phi003.opp-lat2.xml	urn:cts:latinLit:phi2003.phi003.opp-lat2	opengreekandlatin_tei	text		4604	1	6	122	opengreekandlatin_latin_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_latin/langnet/urn_cts_latinLit_phi2003/phi2003.phi003/urn_langnet_ogl_opengreekandlatin_latin_urn_cts_latinLit_phi2003.phi003.opp-lat2.duckdb	1	opengreekandlatin_latin
opengreekandlatin_latin	lat	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi2003.phi001	De Re Coquinaria	Apicius	urn:cts:latinLit:phi2003	phi2003.phi001	urn:cts:latinLit:phi2003.phi001	urn:ctsv2:lat:de-re-coquinaria-conditvm-paradoxvm-conditi	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi2003.phi001.opp-lat3	De Re Coquinaria	/home/nixos/opengreekandlatin/Latin/data/phi2003/phi001/phi2003.phi001.opp-lat3.xml	urn:cts:latinLit:phi2003.phi001.opp-lat3	opengreekandlatin_tei	text		193924	1	466	15036	opengreekandlatin_latin_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_latin/langnet/urn_cts_latinLit_phi2003/phi2003.phi001/urn_langnet_ogl_opengreekandlatin_latin_urn_cts_latinLit_phi2003.phi001.opp-lat3.duckdb	1	opengreekandlatin_latin
opengreekandlatin_latin	lat	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi0684.phi002	Res rusticae	M. Terentius Varro	urn:cts:latinLit:phi0684	phi0684.phi002	urn:cts:latinLit:phi0684.phi002	urn:ctsv2:lat:res-rusticae-otium-si-essem	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi0684.phi002.ogl-lat1	Res rusticae	/home/nixos/opengreekandlatin/Latin/data/phi0684/phi002/phi0684.phi002.ogl-lat1.xml	urn:cts:latinLit:phi0684.phi002.ogl-lat1	opengreekandlatin_tei	text		331531	1	589	35486	opengreekandlatin_latin_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_latin/langnet/urn_cts_latinLit_phi0684/phi0684.phi002/urn_langnet_ogl_opengreekandlatin_latin_urn_cts_latinLit_phi0684.phi002.ogl-lat1.duckdb	1	opengreekandlatin_latin
opengreekandlatin_latin	lat	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi0929.phi001	De chorographia	Pomponius Mela	urn:cts:latinLit:phi0929	phi0929.phi001	urn:cts:latinLit:phi0929.phi001	urn:ctsv2:lat:de-chorographia-orbis-situm-dicere	urn:langnet:ogl:opengreekandlatin_latin:urn:cts:latinLit:phi0929.phi001.ogl-lat1	De chorographia	/home/nixos/opengreekandlatin/Latin/data/phi0929/phi001/phi0929.phi001.ogl-lat1.xml	urn:cts:latinLit:phi0929.phi001.ogl-lat1	opengreekandlatin_tei	text		156458	1	341	16039	opengreekandlatin_latin_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_latin/langnet/urn_cts_latinLit_phi0929/phi0929.phi001/urn_langnet_ogl_opengreekandlatin_latin_urn_cts_latinLit_phi0929.phi001.ogl-lat1.duckdb	1	opengreekandlatin_latin
