collection_id	language	work_id	title	author	author_id	source_id	cts_work_urn	canonical_text_id	edition_id	edition_label	source_path	cts_edition_urn	file_role	file_status	source_hash	size_bytes	artifact_count	segment_count	token_count	adapters	artifact_paths	source_witness_count	source_witness_collections
opengreekandlatin_church_fathers	grc	urn:langnet:ogl:opengreekandlatin_church_fathers:urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_christusPatiens_1885	Christus Patiens; Tragoedia Christiana, Quae Inscribi Solet Christos Pasxwn	Gregory of Nazianzus	urn:langnet:ogl-author:opengreekandlatin_church_fathers:gregory-of-nazianzus	opengreekandlatin_church_fathers.church_fathers-dev_christusPatiens_1885	urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_christusPatiens_1885	urn:ctsv2:grc:christus-patiens-tragoedia-christiana-quae-inscribi-solet-christos-pasxwn-stichoi-gregoriou-tou	urn:langnet:ogl:opengreekandlatin_church_fathers:urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_christusPatiens_1885.auto	Christus Patiens; Tragoedia Christiana, Quae Inscribi Solet Christos Pasxwn (auto)	/home/nixos/opengreekandlatin/church_fathers-dev/christusPatiens_1885.xml	urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_christusPatiens_1885.auto	opengreekandlatin_tei	text		429100	1	222	1712	opengreekandlatin_church_fathers_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_church_fathers/langnet/urn_langnet_ogl-author_opengreekandlatin_church_fathers_gregory-of-nazianzus/opengreekandlatin_church_fathers.church_fathers-dev_christusPatiens_1885/urn_langnet_ogl_opengreekandlatin_church_fathers_urn_cts_langnet_opengreekandlatin_church_fathers.church_fathers-dev_christusPatiens_1885.auto.duckdb	1	opengreekandlatin_church_fathers
opengreekandlatin_church_fathers	grc	urn:langnet:ogl:opengreekandlatin_church_fathers:urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_gregoryNazianzus_1899	The Five Theological Orations of Gregory of Nazianzus	Gregory of Nazianzus	urn:langnet:ogl-author:opengreekandlatin_church_fathers:gregory-of-nazianzus	opengreekandlatin_church_fathers.church_fathers-dev_gregoryNazianzus_1899	urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_gregoryNazianzus_1899	urn:ctsv2:grc:the-five-theological-orations-of-gregory-of-nazianzus-theologikos-protos-pros	urn:langnet:ogl:opengreekandlatin_church_fathers:urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_gregoryNazianzus_1899.auto	The Five Theological Orations of Gregory of Nazianzus (auto)	/home/nixos/opengreekandlatin/church_fathers-dev/gregoryNazianzus_1899.xml	urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_gregoryNazianzus_1899.auto	opengreekandlatin_tei	text		881022	1	5	82765	opengreekandlatin_church_fathers_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_church_fathers/langnet/urn_langnet_ogl-author_opengreekandlatin_church_fathers_gregory-of-nazianzus/opengreekandlatin_church_fathers.church_fathers-dev_gregoryNazianzus_1899/urn_langnet_ogl_opengreekandlatin_church_fathers_urn_cts_langnet_opengreekandlatin_church_fathers.church_fathers-dev_gregoryNazianzus_1899.auto.duckdb	1	opengreekandlatin_church_fathers
opengreekandlatin_church_fathers	grc	urn:langnet:ogl:opengreekandlatin_church_fathers:urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_ecclesiasticus_1909	Ecclesiasticus: The Greek Text of Codex 248	Jesus ben Sira	urn:langnet:ogl-author:opengreekandlatin_church_fathers:jesus-ben-sira	opengreekandlatin_church_fathers.church_fathers-dev_ecclesiasticus_1909	urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_ecclesiasticus_1909	urn:ctsv2:grc:ecclesiasticus-the-greek-text-of-codex-248-ekkahciactikoc-sophia-iesou	urn:langnet:ogl:opengreekandlatin_church_fathers:urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_ecclesiasticus_1909.auto	Ecclesiasticus: The Greek Text of Codex 248 (auto)	/home/nixos/opengreekandlatin/church_fathers-dev/ecclesiasticus_1909.xml	urn:cts:langnet:opengreekandlatin_church_fathers.church_fathers-dev_ecclesiasticus_1909.auto	opengreekandlatin_tei	text		1237530	1	5	66280	opengreekandlatin_church_fathers_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/opengreekandlatin_church_fathers/langnet/urn_langnet_ogl-author_opengreekandlatin_church_fathers_jesus-ben-sira/opengreekandlatin_church_fathers.church_fathers-dev_ecclesiasticus_1909/urn_langnet_ogl_opengreekandlatin_church_fathers_urn_cts_langnet_opengreekandlatin_church_fathers.church_fathers-dev_ecclesiasticus_1909.auto.duckdb	1	opengreekandlatin_church_fathers
