collection_id	language	work_id	title	author	author_id	source_id	cts_work_urn	canonical_text_id	edition_id	edition_label	source_path	cts_edition_urn	file_role	file_status	source_hash	size_bytes	artifact_count	segment_count	token_count	adapters	artifact_paths	source_witness_count	source_witness_collections
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg079	Commentarii in evangelium Joannis (lib. 19, 20, 28, 32)	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg079	urn:cts:greekLit:tlg2042.tlg079	urn:ctsv2:grc:commentarii-in-evangelium-joannis-lib-19-20-28-32-ei-men-pros	urn:cts:greekLit:tlg2042.tlg079.1st1K-grc1	Commentarii in evangelium Joannis (lib. 19, 20, 28, 32) (1st1K-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg079/tlg2042.tlg079.1st1K-grc1.xml	urn:cts:greekLit:tlg2042.tlg079.1st1K-grc1	first1kgreek_tei	text	e34cc511c7c961061496f96947b558f3d9a4a95d816dcbdd63e4264783c54f29	918982	1	1232	59280	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg079/urn_cts_greekLit_tlg2042.tlg079.1st1K-grc1.duckdb	0	
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg030	Commentarium In Evangelium Matthaei (Lib. 12-17)	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg030	urn:cts:greekLit:tlg2042.tlg030	urn:ctsv2:grc:commentarium-in-evangelium-matthaei-lib-12-17-kai-proselthontes-saddoukaioi	urn:cts:greekLit:tlg2042.tlg030.opp-grc1	Commentarium In Evangelium Matthaei (Lib. 12-17) (opp-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg030/tlg2042.tlg030.opp-grc1.xml	urn:cts:greekLit:tlg2042.tlg030.opp-grc1	first1kgreek_tei	text	44464237f70e0e2f98abd5877d62a6168c75db0b18ceef05a9f9fe9d472f3430	1534560	1	199	140995	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg030/urn_cts_greekLit_tlg2042.tlg030.opp-grc1.duckdb	0	
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg074	Excerpta in Psalmos [Dub.]	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg074	urn:cts:greekLit:tlg2042.tlg074	urn:ctsv2:grc:excerpta-in-psalmos-dub-stich-e-etoimasen	urn:cts:greekLit:tlg2042.tlg074.1st1K-grc1	Excerpta in Psalmos [Dub.] (1st1K-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg074/tlg2042.tlg074.1st1K-grc1.xml	urn:cts:greekLit:tlg2042.tlg074.1st1K-grc1	first1kgreek_tei	text	d7a9d4baa732ffb2fc44cba60bef8848d6a57d8ed993beebd38945dc7d41716c	121461	1	53	9069	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg074/urn_cts_greekLit_tlg2042.tlg074.1st1K-grc1.duckdb	0	
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg075	Expositio in Proverbia (fragmenta e catenis)	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg075	urn:cts:greekLit:tlg2042.tlg075	urn:ctsv2:grc:expositio-in-proverbia-fragmenta-e-catenis-paroimia-esti-logos	urn:cts:greekLit:tlg2042.tlg075.1st1K-grc1	Expositio in Proverbia (fragmenta e catenis) (1st1K-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg075/tlg2042.tlg075.1st1K-grc1.xml	urn:cts:greekLit:tlg2042.tlg075.1st1K-grc1	first1kgreek_tei	text	7b065c76fda7d7daf958a8b24783c9fef970e9bf69ff2dcc41bd40448636777f	246229	1	285	18754	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg075/urn_cts_greekLit_tlg2042.tlg075.1st1K-grc1.duckdb	0	
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg061	Fragmenta in Ezechielem	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg061	urn:cts:greekLit:tlg2042.tlg061	urn:ctsv2:grc:fragmenta-in-ezechielem-cod-a-cap	urn:cts:greekLit:tlg2042.tlg061.1st1K-grc1	Fragmenta in Ezechielem (1st1K-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg061/tlg2042.tlg061.1st1K-grc1.xml	urn:cts:greekLit:tlg2042.tlg061.1st1K-grc1	first1kgreek_tei	text	bb39c7518aa835f90bb45fa2831a42f0c523b57016dee8e602cad0df981b7d23	7972	1	4	358	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg061/urn_cts_greekLit_tlg2042.tlg061.1st1K-grc1.duckdb	0	
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg044	Fragmenta in Psalmos 1-150 [Dub.]	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg044	urn:cts:greekLit:tlg2042.tlg044	urn:ctsv2:grc:fragmenta-in-psalmos-1-150-dub-v-makarios-aner	urn:cts:greekLit:tlg2042.tlg044.1st1K-grc1	Fragmenta in Psalmos 1-150 [Dub.] (1st1K-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg044/tlg2042.tlg044.1st1K-grc1.xml	urn:cts:greekLit:tlg2042.tlg044.1st1K-grc1	first1kgreek_tei	text	98cd722ba90ffec6fad4d49b1796ccb239715af520f17b20b491689357b959da	131684	1	116	8215	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg044/urn_cts_greekLit_tlg2042.tlg044.1st1K-grc1.duckdb	0	
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg086	Homiliae in Job (fragmenta in catenis, typus I+II) (e codd. Vat.)	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg086	urn:cts:greekLit:tlg2042.tlg086	urn:ctsv2:grc:homiliae-in-job-fragmenta-in-catenis-typus-i-ii-e-codd-vat-keph-a-b	urn:cts:greekLit:tlg2042.tlg086.1st1K-grc1	Homiliae in Job (fragmenta in catenis, typus I+II) (e codd. Vat.) (1st1K-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg086/tlg2042.tlg086.1st1K-grc1.xml	urn:cts:greekLit:tlg2042.tlg086.1st1K-grc1	first1kgreek_tei	text	d5b85f2e3cfbc714ed6e882250efccbfd9eaecf6ba3c345a3d630b68f7edce88	104964	1	92	6456	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg086/urn_cts_greekLit_tlg2042.tlg086.1st1K-grc1.duckdb	0	
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg073	Homiliae in Job (fragmenta in catenis, typus II)	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg073	urn:cts:greekLit:tlg2042.tlg073	urn:ctsv2:grc:homiliae-in-job-fragmenta-in-catenis-typus-ii-stich-i-ou	urn:cts:greekLit:tlg2042.tlg073.1st1K-grc1	Homiliae in Job (fragmenta in catenis, typus II) (1st1K-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg073/tlg2042.tlg073.1st1K-grc1.xml	urn:cts:greekLit:tlg2042.tlg073.1st1K-grc1	first1kgreek_tei	text	0d80128f827d8c9e2889bd0e40ea3e7a765a90c09931031efd22088c7788ec04	130729	1	108	9390	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg073/urn_cts_greekLit_tlg2042.tlg073.1st1K-grc1.duckdb	0	
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg019	Philocalia	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg019	urn:cts:greekLit:tlg2042.tlg019	urn:ctsv2:grc:philocalia-origenoyc-philokalia-def	urn:cts:greekLit:tlg2042.tlg019.1st1K-grc1	Philocalia (1st1K-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg019/tlg2042.tlg019.1st1K-grc1.xml	urn:cts:greekLit:tlg2042.tlg019.1st1K-grc1	first1kgreek_tei	text	449753df2a7363a4b63cd08e9dab0a06efecfc6e5abc800e9dfb4ee6d8773348	948375	1	245	76380	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg019/urn_cts_greekLit_tlg2042.tlg019.1st1K-grc1.duckdb	0	
first1kgreek	grc	urn:cts:greekLit:tlg2042.tlg076	Scholia in Canticum canticorum	Origen	urn:cts:greekLit:tlg2042	tlg2042.tlg076	urn:cts:greekLit:tlg2042.tlg076	urn:ctsv2:grc:scholia-in-canticum-canticorum-ex-catena-vaticana	urn:cts:greekLit:tlg2042.tlg076.1st1K-grc1	Scholia in Canticum canticorum (1st1K-grc1)	/home/nixos/First1KGreek/data/tlg2042/tlg076/tlg2042.tlg076.1st1K-grc1.xml	urn:cts:greekLit:tlg2042.tlg076.1st1K-grc1	first1kgreek_tei	text	d6d68c75a4d05f8dc266ee443373a5ce1915c32c9a94cfa159cc37454d1f361d	98972	1	118	7188	first1kgreek_tei	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/first1kgreek/greekLit/urn_cts_greekLit_tlg2042/tlg2042.tlg076/urn_cts_greekLit_tlg2042.tlg076.1st1K-grc1.duckdb	0	
