am.or                V      1 1 PRES PASSIVE IND 1 S    
orb.is               ADJ    1 1 DAT P X POS             
orb.is               ADJ    1 1 ABL P X POS             
orbis                N      3 3 NOM S M                 
orbis                N      3 3 VOC S M                 
orb.is               N      3 3 GEN S M                 
orb.is               N      3 3 ACC P M                   Early   
vit.a                N      1 1 NOM S F                 
vit.a                N      1 1 VOC S F                 
vit.a                N      1 1 ABL S F                 
vit.a                V      1 1 PRES ACTIVE  IMP 2 S    
fames                N      3 3 NOM S F                 
fames                N      3 3 VOC S F                 
fam.es               N      3 3 NOM P F                 
fam.es               N      3 3 VOC P F                 
fam.es               N      3 3 ACC P F                 
victor.ia            ADJ    3 1 NOM P N POS             
victor.ia            ADJ    3 1 VOC P N POS             
victor.ia            ADJ    3 1 ACC P N POS             
victori.a            N      1 1 NOM S F                 
victori.a            N      1 1 VOC S F                 
victori.a            N      1 1 ABL S F                 
don.a                N      2 2 NOM P N                 
don.a                N      2 2 VOC P N                 
don.a                N      2 2 ACC P N                 
don.a                V      1 1 PRES ACTIVE  IMP 2 S    
custos               N      3 1 NOM S C                 
custos               N      3 1 VOC S C                 
anim.a               N      1 1 NOM S F                 
anim.a               N      1 1 VOC S F                 
anim.a               N      1 1 ABL S F                 
anim.a               V      1 1 PRES ACTIVE  IMP 2 S    
lux                  N      3 1 NOM S F                 
lux                  N      3 1 VOC S F                 
nub.es               V      3 1 FUT  ACTIVE  IND 2 S    
nubes                N      3 3 NOM S F                 
nubes                N      3 3 VOC S F                 
nub.es               N      3 3 NOM P F                 
nub.es               N      3 3 VOC P F                 
nub.es               N      3 3 ACC P F                 
nub.es               N      3 3 NOM P M                 
nub.es               N      3 3 VOC P M                 
nub.es               N      3 3 ACC P M                 
pontifex             N      3 1 NOM S M                 
pontifex             N      3 1 VOC S M                 
temp.us              N      2 1 NOM S M                 
tempus               N      3 2 NOM S N                 
tempus               N      3 2 VOC S N                 
tempus               N      3 2 ACC S N                 
alt.us               VPAR   3 1 NOM S M PERF PASSIVE PPL
alt.us               N      4 1 NOM S M                 
alt.us               N      4 1 VOC S M                 
alt.us               N      4 1 GEN S M                 
alt.us               N      4 1 NOM P M                 
alt.us               N      4 1 VOC P M                 
alt.us               N      4 1 ACC P M                 
alt.us               ADJ    1 1 NOM S M POS             
magn.us              ADJ    1 1 NOM S M POS             
parv.us              ADJ    1 1 NOM S M POS             
bon.us               N      2 1 NOM S M                 
bon.us               ADJ    1 1 NOM S M POS             
mal.us               N      2 1 NOM S M                 
mal.us               N      2 1 NOM S F                 
mal.us               ADJ    1 1 NOM S M POS             
nov.us               ADJ    1 1 NOM S M POS             
vetus                N      3 1 NOM S M                 
vetus                N      3 1 VOC S M                 
vetus                N      3 2 NOM S N                 
vetus                N      3 2 VOC S N                 
vetus                N      3 2 ACC S N                 
vetus                ADJ    3 1 NOM S X POS             
vetus                ADJ    3 1 VOC S X POS             
vetus                ADJ    3 1 ACC S N POS             
pulcher              ADJ    1 2 NOM S M POS             
pulcher              ADJ    1 2 VOC S M POS             
fort.is              N      3 3 GEN S F                 
fort.is              N      3 3 ACC P F                   Early   
fort.is              ADJ    3 2 NOM S C POS             
fort.is              ADJ    3 2 VOC S C POS             
fort.is              ADJ    3 2 GEN S X POS             
fort.is              ADJ    3 2 ACC P C POS             
felix                ADJ    3 1 NOM S X POS             
felix                ADJ    3 1 VOC S X POS             
felix                ADJ    3 1 ACC S N POS             
saev.us              ADJ    1 1 NOM S M POS             
grav.is              ADJ    3 2 NOM S C POS             
grav.is              ADJ    3 2 VOC S C POS             
grav.is              ADJ    3 2 GEN S X POS             
grav.is              ADJ    3 2 ACC P C POS             
acer                 N      3 2 NOM S N                 
acer                 N      3 2 VOC S N                 
acer                 N      3 2 ACC S N                 
acer                 ADJ    3 3 NOM S M POS             
acer                 ADJ    3 3 VOC S M POS             
brev.is              ADJ    3 2 NOM S C POS             
brev.is              ADJ    3 2 VOC S C POS             
brev.is              ADJ    3 2 GEN S X POS             
brev.is              ADJ    3 2 ACC P C POS             
brev.is              N      3 4 GEN S N                 
brevis               N      3 3 NOM S M                 
brevis               N      3 3 VOC S M                 
brev.is              N      3 3 GEN S M                 
brev.is              N      3 3 ACC P M                   Early   
long.us              ADJ    1 1 NOM S M POS             
mir.us               ADJ    1 1 NOM S M POS             
not.us               VPAR   3 1 NOM S M PERF PASSIVE PPL
not.us               N      2 1 NOM S M                 
not.us               ADJ    1 1 NOM S M POS             
not.us               VPAR   3 1 NOM S M PERF PASSIVE PPL
pauper               N      3 1 NOM S M                 
pauper               N      3 1 VOC S M                 
pauper               ADJ    3 1 NOM S X POS             
pauper               ADJ    3 1 VOC S X POS             
pauper               ADJ    3 1 ACC S N POS             
praeclar.us          ADJ    1 1 NOM S M POS             
quiet.us             VPAR   3 1 NOM S M PERF PASSIVE PPL
quiet.us             ADJ    1 1 NOM S M POS             
rar.us               ADJ    1 1 NOM S M POS             
robust.us            ADJ    1 1 NOM S M POS             
sanct.us             VPAR   3 4 NOM S M PERF PASSIVE PPL
sanct.us             N      2 1 NOM S M                 
sanct.us             ADJ    1 1 NOM S M POS             
subit.us             VPAR   6 1 NOM S M PERF PASSIVE PPL
subit.us             ADJ    1 1 NOM S M POS             
valid.us             ADJ    1 1 NOM S M POS             
van.us               ADJ    1 1 NOM S M POS             
vehemens             ADJ    3 1 NOM S X POS             
vehemens             ADJ    3 1 VOC S X POS             
vehemens             ADJ    3 1 ACC S N POS             
ver.us               N      2 1 NOM S M                 
ver.us               N      4 2 GEN S N                 
ver.us               ADJ    1 1 NOM S M POS             
vil.is               ADJ    3 2 NOM S C POS             
vil.is               ADJ    3 2 VOC S C POS             
vil.is               ADJ    3 2 GEN S X POS             
vil.is               ADJ    3 2 ACC P C POS             
divin.us             N      2 1 NOM S M                 
divin.us             ADJ    1 1 NOM S M POS             
dulc.is              ADJ    3 2 NOM S C POS             
dulc.is              ADJ    3 2 VOC S C POS             
dulc.is              ADJ    3 2 GEN S X POS             
dulc.is              ADJ    3 2 ACC P C POS             
dulc.is              N      3 4 GEN S N                 
ferox                ADJ    3 1 NOM S X POS             
ferox                ADJ    3 1 VOC S X POS             
ferox                ADJ    3 1 ACC S N POS             
ignot.us             VPAR   3 1 NOM S M PERF PASSIVE PPL
ignot.us             ADJ    1 1 NOM S M POS             
infelix              ADJ    3 1 NOM S X POS             
infelix              ADJ    3 1 VOC S X POS             
infelix              ADJ    3 1 ACC S N POS             
laet.us              ADJ    1 1 NOM S M POS             
lat.us               VPAR   3 2 NOM S M PERF PASSIVE PPL
lat.us               ADJ    1 1 NOM S M POS             
latus                N      3 2 NOM S N                 
latus                N      3 2 VOC S N                 
latus                N      3 2 ACC S N                 
len.is               N      1 1 LOC P F                 
len.is               N      1 1 DAT P F                 
len.is               N      1 1 ABL P F                 
len.is               ADJ    3 2 NOM S C POS             
len.is               ADJ    3 2 VOC S C POS             
len.is               ADJ    3 2 GEN S X POS             
len.is               ADJ    3 2 ACC P C POS             
len.is               V      4 1 PRES ACTIVE  IND 2 S    
leni.s               V      6 1 PRES ACTIVE  IND 2 S    
miser                N      2 3 NOM S M                 
miser                N      2 3 VOC S M                 
miser                ADJ    1 2 NOM S M POS             
miser                ADJ    1 2 VOC S M POS             
mult.us              ADJ    1 1 NOM S M POS             
nobil.is             ADJ    3 2 NOM S C POS             
nobil.is             ADJ    3 2 VOC S C POS             
nobil.is             ADJ    3 2 GEN S X POS             
nobil.is             ADJ    3 2 ACC P C POS             
nobilis              N      3 3 NOM S M                 
nobilis              N      3 3 VOC S M                 
nobil.is             N      3 3 GEN S M                 
nobil.is             N      3 3 ACC P M                   Early   
omn.is               ADJ    3 2 NOM S C POS             
omn.is               ADJ    3 2 VOC S C POS             
omn.is               ADJ    3 2 GEN S X POS             
omn.is               ADJ    3 2 ACC P C POS             
omn.is               N      3 4 GEN S N                 
omnis                N      3 3 NOM S C                 
omnis                N      3 3 VOC S C                 
omn.is               N      3 3 GEN S C                 
omn.is               N      3 3 ACC P C                   Early   
perpetu.us           ADJ    1 1 NOM S M POS             
pi.us                N      2 1 NOM S M                 
pi.us                ADJ    1 1 NOM S M POS             
prudent.ia           ADJ    3 1 NOM P N POS             
prudent.ia           ADJ    3 1 VOC P N POS             
prudent.ia           ADJ    3 1 ACC P N POS             
prudenti.a           N      1 1 NOM S F                 
prudenti.a           N      1 1 VOC S F                 
prudenti.a           N      1 1 ABL S F                 
rapid.us             ADJ    1 1 NOM S M POS             
rud.is               ADJ    3 2 NOM S C POS             
rud.is               ADJ    3 2 VOC S C POS             
rud.is               ADJ    3 2 GEN S X POS             
rud.is               ADJ    3 2 ACC P C POS             
rud.is               V      3 1 PRES ACTIVE  IND 2 S    
rudis                N      3 3 NOM S F                 
rudis                N      3 3 VOC S F                 
rud.is               N      3 3 GEN S F                 
rud.is               N      3 3 ACC P F                   Early   
sacer                ADJ    1 2 NOM S M POS             
sacer                ADJ    1 2 VOC S M POS             
sapi.ens             VPAR   3 1 NOM S X PRES ACTIVE  PPL
sapi.ens             VPAR   3 1 VOC S X PRES ACTIVE  PPL
sapi.ens             VPAR   3 1 ACC S N PRES ACTIVE  PPL
sapiens              N      3 3 NOM S M                 
sapiens              N      3 3 VOC S M                 
sapiens              ADJ    3 1 NOM S X POS             
sapiens              ADJ    3 1 VOC S X POS             
sapiens              ADJ    3 1 ACC S N POS             
sollicit.us          ADJ    1 1 NOM S M POS             
strenu.us            ADJ    1 1 NOM S M POS             
tard.us              ADJ    1 1 NOM S M POS             
timid.us             ADJ    1 1 NOM S M POS             
trist.is             ADJ    3 2 NOM S C POS             
trist.is             ADJ    3 2 VOC S C POS             
trist.is             ADJ    3 2 GEN S X POS             
trist.is             ADJ    3 2 ACC P C POS             
triv.istis           V      3 1 PERF ACTIVE  IND 2 P    
valid.us             ADJ    1 1 NOM S M POS             
vast.us              ADJ    1 1 NOM S M POS             
virid.is             ADJ    3 2 NOM S C POS             
virid.is             ADJ    3 2 VOC S C POS             
virid.is             ADJ    3 2 GEN S X POS             
virid.is             ADJ    3 2 ACC P C POS             
am.o                 V      1 1 PRES ACTIVE  IND 1 S    
hab.eo               V      2 1 PRES ACTIVE  IND 1 S    
dic.o                V      1 1 PRES ACTIVE  IND 1 S    
dic.o                V      3 1 PRES ACTIVE  IND 1 S    
faci.o               V      3 1 PRES ACTIVE  IND 1 S    
fer.o                N      2 1 DAT S C                 
fer.o                N      2 1 ABL S C                 
fer.o                ADJ    1 1 DAT S M POS             
fer.o                ADJ    1 1 DAT S N POS             
fer.o                ADJ    1 1 ABL S M POS             
fer.o                ADJ    1 1 ABL S N POS             
fer.o                V      3 2 PRES ACTIVE  IND 1 S    
capi.o               V      3 1 PRES ACTIVE  IND 1 S    
capio                N      3 1 NOM S F                 
capio                N      3 1 VOC S F                 
veni.o               V      4 1 PRES ACTIVE  IND 1 S    
audi.o               V      4 1 PRES ACTIVE  IND 1 S    
curr.o               V      3 1 PRES ACTIVE  IND 1 S    
s.um                 V      5 1 PRES ACTIVE  IND 1 S    
poss.um              V      5 2 PRES ACTIVE  IND 1 S    
vol.o                V      6 2 PRES ACTIVE  IND 1 S    
vol.o                V      1 1 PRES ACTIVE  IND 1 S    
volo                 N      3 1 NOM S M                 
volo                 N      3 1 VOC S M                 
nol.o                V      6 2 PRES ACTIVE  IND 1 S    
mal.o                N      2 1 DAT S M                 
mal.o                N      2 1 ABL S M                 
mal.o                N      2 1 DAT S F                 
mal.o                N      2 1 ABL S F                 
mal.o                N      2 2 DAT S N                 
mal.o                N      2 2 ABL S N                 
mal.o                V      6 2 PRES ACTIVE  IND 1 S    
mal.o                ADJ    1 1 DAT S M POS             
mal.o                ADJ    1 1 DAT S N POS             
mal.o                ADJ    1 1 ABL S M POS             
mal.o                ADJ    1 1 ABL S N POS             
d.o                  V      1 1 PRES ACTIVE  IND 1 S    
st.o                 V      1 1 PRES ACTIVE  IND 1 S    
leg.o                V      3 1 PRES ACTIVE  IND 1 S    
leg.o                V      1 1 PRES ACTIVE  IND 1 S    
scrib.o              V      3 1 PRES ACTIVE  IND 1 S    
mitt.o               V      3 1 PRES ACTIVE  IND 1 S    
pet.o                V      3 1 PRES ACTIVE  IND 1 S    
pon.o                V      3 1 PRES ACTIVE  IND 1 S    
ten.eo               V      2 1 PRES ACTIVE  IND 1 S    
cognosc.o            V      3 1 PRES ACTIVE  IND 1 S    
vid.eo               V      2 1 PRES ACTIVE  IND 1 S    
tang.o               V      3 1 PRES ACTIVE  IND 1 S    
trah.o               V      3 1 PRES ACTIVE  IND 1 S    
iub.eo               V      2 1 PRES ACTIVE  IND 1 S    
viv.o                ADJ    1 1 DAT S M POS             
viv.o                ADJ    1 1 DAT S N POS             
viv.o                ADJ    1 1 ABL S M POS             
viv.o                ADJ    1 1 ABL S N POS             
viv.o                V      3 1 PRES ACTIVE  IND 1 S    
vinc.o               V      3 1 PRES ACTIVE  IND 1 S    
pugn.o               N      2 1 DAT S M                 
pugn.o               N      2 1 ABL S M                 
pugn.o               V      1 1 PRES ACTIVE  IND 1 S    
servi.o              V      4 1 PRES ACTIVE  IND 1 S    
servi.o              N      2 5 DAT S M                 
servi.o              N      2 5 ABL S M                 
laud.o               V      1 1 PRES ACTIVE  IND 1 S    
narr.o               V      1 1 PRES ACTIVE  IND 1 S    
clam.o               V      1 1 PRES ACTIVE  IND 1 S    
cad.o                N      2 1 DAT S M                 
cad.o                N      2 1 ABL S M                 
cad.o                V      3 1 PRES ACTIVE  IND 1 S    
praeb.eo             V      2 1 PRES ACTIVE  IND 1 S    
